,avenal-veterans-hall,s0,s1,s2,s3,s4,s5
2018-12-26 20:56:12-08:00,1966.6666666666667,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 20:57:12-08:00,1880.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 20:58:12-08:00,1834.2857142857142,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 20:59:12-08:00,1620.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:00:12-08:00,1411.4285714285713,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:01:12-08:00,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:02:12-08:00,1440.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:03:12-08:00,1420.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:04:12-08:00,1474.2857142857142,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:05:12-08:00,1480.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:06:12-08:00,1468.5714285714287,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-26 21:07:12-08:00,1430.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 21:08:12-08:00,1765.7142857142858,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 21:09:12-08:00,1875.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 21:10:12-08:00,1840.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-26 21:11:12-08:00,1865.0,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-26 21:12:12-08:00,2302.8571428571427,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-26 21:13:12-08:00,2645.0,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-26 21:14:12-08:00,3000.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:15:12-08:00,,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:16:12-08:00,2640.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:17:12-08:00,,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:18:12-08:00,2632.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:19:12-08:00,2844.4444444444443,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:20:12-08:00,2835.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:21:12-08:00,2760.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:22:12-08:00,2440.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:23:12-08:00,2342.8571428571427,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:24:12-08:00,2330.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:25:12-08:00,2320.0000000000005,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:26:12-08:00,2308.571428571429,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:27:12-08:00,2345.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:28:12-08:00,2302.8571428571427,0.0,0.0,0.0,1.0,1.0,1.0
2018-12-26 21:29:12-08:00,1942.2222222222222,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-26 21:30:12-08:00,1685.7142857142856,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:31:12-08:00,1240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:32:12-08:00,1240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:33:12-08:00,1217.7777777777778,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:34:12-08:00,1095.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:35:12-08:00,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:36:12-08:00,1068.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:37:12-08:00,1034.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:38:12-08:00,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:39:12-08:00,1040.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:40:12-08:00,1022.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:41:12-08:00,782.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:42:12-08:00,634.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:43:12-08:00,600.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:44:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:45:12-08:00,625.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:46:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:47:12-08:00,771.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 21:48:12-08:00,785.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:49:12-08:00,1022.2222222222222,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:50:12-08:00,1040.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:51:12-08:00,1025.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:52:12-08:00,986.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:53:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:54:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:55:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:56:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:57:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:58:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 21:59:12-08:00,988.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:00:12-08:00,1010.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:01:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:02:12-08:00,1000.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:03:12-08:00,988.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:04:12-08:00,1031.111111111111,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:05:12-08:00,966.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:06:12-08:00,800.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:07:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:08:12-08:00,904.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:09:12-08:00,945.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:10:12-08:00,880.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:11:12-08:00,713.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:12:12-08:00,700.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:13:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:14:12-08:00,705.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:15:12-08:00,695.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:16:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:17:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:18:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:19:12-08:00,725.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:20:12-08:00,775.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:21:12-08:00,740.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:22:12-08:00,708.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:23:12-08:00,691.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:24:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:25:12-08:00,908.5714285714284,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:26:12-08:00,914.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:27:12-08:00,965.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:28:12-08:00,985.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:29:12-08:00,965.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:30:12-08:00,975.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:31:12-08:00,993.3333333333334,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:32:12-08:00,960.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:33:12-08:00,960.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:34:12-08:00,1031.111111111111,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:35:12-08:00,1051.4285714285713,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:36:12-08:00,1005.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:37:12-08:00,971.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:38:12-08:00,950.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:39:12-08:00,945.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:40:12-08:00,965.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:41:12-08:00,960.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:42:12-08:00,948.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:43:12-08:00,880.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:44:12-08:00,857.7777777777778,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:45:12-08:00,862.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:46:12-08:00,860.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:47:12-08:00,851.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:48:12-08:00,879.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:49:12-08:00,910.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 22:50:12-08:00,780.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:51:12-08:00,697.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:52:12-08:00,645.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:53:12-08:00,640.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:54:12-08:00,626.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:55:12-08:00,640.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:56:12-08:00,605.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:57:12-08:00,560.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:58:12-08:00,545.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 22:59:12-08:00,535.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:00:12-08:00,535.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:01:12-08:00,560.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:02:12-08:00,577.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:03:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:04:12-08:00,795.5555555555555,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:05:12-08:00,800.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:06:12-08:00,785.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:07:12-08:00,731.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:08:12-08:00,740.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:09:12-08:00,730.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:10:12-08:00,737.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:11:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:12:12-08:00,737.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:13:12-08:00,737.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:14:12-08:00,745.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:15:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:16:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:17:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:18:12-08:00,745.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:19:12-08:00,810.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:20:12-08:00,800.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:21:12-08:00,765.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:22:12-08:00,730.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:23:12-08:00,731.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:24:12-08:00,735.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:25:12-08:00,731.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:26:12-08:00,755.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:27:12-08:00,737.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:28:12-08:00,737.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:29:12-08:00,750.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:30:12-08:00,730.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:31:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:32:12-08:00,735.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:33:12-08:00,640.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:34:12-08:00,515.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:35:12-08:00,497.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:36:12-08:00,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:37:12-08:00,425.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:38:12-08:00,439.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:39:12-08:00,430.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:40:12-08:00,430.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:41:12-08:00,457.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:42:12-08:00,475.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:43:12-08:00,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:44:12-08:00,506.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26 23:45:12-08:00,508.57142857142856,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:46:12-08:00,662.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:47:12-08:00,785.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:48:12-08:00,806.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:49:12-08:00,840.0000000000001,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:50:12-08:00,835.0000000000001,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:51:12-08:00,754.2857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:52:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:53:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:54:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:55:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:56:12-08:00,770.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:57:12-08:00,771.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:58:12-08:00,750.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-26 23:59:12-08:00,770.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:00:12-08:00,750.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:01:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:02:12-08:00,777.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:03:12-08:00,782.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:04:12-08:00,840.0000000000001,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:05:12-08:00,840.0000000000001,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:06:12-08:00,755.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:07:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:08:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:09:12-08:00,715.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:10:12-08:00,710.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:11:12-08:00,697.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:12:12-08:00,705.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:13:12-08:00,702.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:14:12-08:00,702.2222222222222,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:15:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:16:12-08:00,695.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:17:12-08:00,691.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:18:12-08:00,595.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:19:12-08:00,531.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:20:12-08:00,475.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:21:12-08:00,428.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:22:12-08:00,420.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:23:12-08:00,411.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:24:12-08:00,426.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:25:12-08:00,428.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:26:12-08:00,415.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:27:12-08:00,405.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:28:12-08:00,415.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:29:12-08:00,417.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 00:30:12-08:00,445.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:31:12-08:00,680.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:32:12-08:00,725.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:33:12-08:00,817.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:34:12-08:00,813.3333333333334,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:35:12-08:00,794.2857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:36:12-08:00,730.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:37:12-08:00,742.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:38:12-08:00,725.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:39:12-08:00,745.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:40:12-08:00,810.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:41:12-08:00,840.0000000000001,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:42:12-08:00,830.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:43:12-08:00,834.2857142857144,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:44:12-08:00,825.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:45:12-08:00,828.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:46:12-08:00,805.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:47:12-08:00,826.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:48:12-08:00,879.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:49:12-08:00,894.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:50:12-08:00,840.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:51:12-08:00,805.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:52:12-08:00,805.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:53:12-08:00,811.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:54:12-08:00,815.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:55:12-08:00,800.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:56:12-08:00,800.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:57:12-08:00,830.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:58:12-08:00,862.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 00:59:12-08:00,871.1111111111111,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:00:12-08:00,855.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:01:12-08:00,857.1428571428571,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:02:12-08:00,904.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:03:12-08:00,948.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:04:12-08:00,902.2222222222222,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:05:12-08:00,845.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:06:12-08:00,825.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:07:12-08:00,685.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:08:12-08:00,655.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:09:12-08:00,645.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:10:12-08:00,655.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:11:12-08:00,645.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:12:12-08:00,670.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:13:12-08:00,662.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:14:12-08:00,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:15:12-08:00,653.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:16:12-08:00,660.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:17:12-08:00,706.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:18:12-08:00,685.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 01:19:12-08:00,665.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:20:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:21:12-08:00,788.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:22:12-08:00,760.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:23:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:24:12-08:00,715.5555555555555,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:25:12-08:00,680.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:26:12-08:00,680.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:27:12-08:00,666.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:28:12-08:00,671.1111111111111,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:29:12-08:00,650.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:30:12-08:00,700.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:31:12-08:00,765.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:32:12-08:00,780.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:33:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:34:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:35:12-08:00,708.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:36:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:37:12-08:00,702.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:38:12-08:00,708.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:39:12-08:00,715.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:40:12-08:00,710.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:41:12-08:00,706.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:42:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:43:12-08:00,714.2857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:44:12-08:00,697.7777777777778,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:45:12-08:00,685.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:46:12-08:00,765.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:47:12-08:00,765.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:48:12-08:00,730.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:49:12-08:00,714.2857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:50:12-08:00,710.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:51:12-08:00,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 01:52:12-08:00,705.0,0.0,0.0,0.0,0.0,1.0,0.0
